,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
0,1,1,0.8085,0.661,0.78,0.8352,0.04,64,sgd,MLPOne
1,1,2,0.7147,0.5471,0.8131,0.872,0.04,64,sgd,MLPOne
2,1,3,0.6031,0.4893,0.8551,0.8973,0.04,64,sgd,MLPOne
3,1,4,0.5382,0.4549,0.8806,0.9116,0.04,64,sgd,MLPOne
4,1,5,0.4952,0.4316,0.8973,0.9214,0.04,64,sgd,MLPOne
5,1,6,0.464,0.4155,0.9094,0.9275,0.04,64,sgd,MLPOne
6,1,7,0.4401,0.4022,0.9186,0.9329,0.04,64,sgd,MLPOne
7,1,8,0.421,0.3913,0.9259,0.9374,0.04,64,sgd,MLPOne
8,1,9,0.4052,0.3826,0.9319,0.9411,0.04,64,sgd,MLPOne
9,1,10,0.3921,0.3751,0.9369,0.9443,0.04,64,sgd,MLPOne
10,1,11,0.3808,0.3687,0.9412,0.9469,0.04,64,sgd,MLPOne
11,1,12,0.3711,0.3634,0.9449,0.9493,0.04,64,sgd,MLPOne
12,1,13,0.3625,0.3586,0.9482,0.9512,0.04,64,sgd,MLPOne
13,1,14,0.3549,0.3546,0.9511,0.9529,0.04,64,sgd,MLPOne
14,1,15,0.3482,0.3511,0.9537,0.9544,0.04,64,sgd,MLPOne
15,1,16,0.3421,0.3481,0.9561,0.9557,0.04,64,sgd,MLPOne
16,1,17,0.3366,0.3452,0.9582,0.9568,0.04,64,sgd,MLPOne
17,1,18,0.3316,0.3427,0.9601,0.9578,0.04,64,sgd,MLPOne
18,1,19,0.3271,0.3403,0.9618,0.9588,0.04,64,sgd,MLPOne
19,1,20,0.3229,0.3382,0.9634,0.9596,0.04,64,sgd,MLPOne
20,1,21,0.3191,0.3363,0.9649,0.9604,0.04,64,sgd,MLPOne
21,1,22,0.3155,0.3345,0.9662,0.9612,0.04,64,sgd,MLPOne
22,1,23,0.3123,0.3329,0.9675,0.9619,0.04,64,sgd,MLPOne
23,1,24,0.3092,0.3314,0.9686,0.9625,0.04,64,sgd,MLPOne
24,1,25,0.3064,0.3301,0.9697,0.9631,0.04,64,sgd,MLPOne
25,1,26,0.3038,0.3287,0.9707,0.9637,0.04,64,sgd,MLPOne
26,1,27,0.3013,0.3276,0.9716,0.9641,0.04,64,sgd,MLPOne
27,1,28,0.299,0.3265,0.9725,0.9646,0.04,64,sgd,MLPOne
28,1,29,0.2968,0.3255,0.9733,0.9651,0.04,64,sgd,MLPOne
29,1,30,0.2948,0.3246,0.9741,0.9655,0.04,64,sgd,MLPOne
30,1,31,0.2928,0.3237,0.9748,0.9659,0.04,64,sgd,MLPOne
31,1,32,0.291,0.3228,0.9754,0.9662,0.04,64,sgd,MLPOne
32,1,33,0.2893,0.322,0.9761,0.9666,0.04,64,sgd,MLPOne
33,1,34,0.2877,0.3213,0.9767,0.9669,0.04,64,sgd,MLPOne
34,1,35,0.2861,0.3206,0.9773,0.9672,0.04,64,sgd,MLPOne
35,1,36,0.2847,0.32,0.9778,0.9675,0.04,64,sgd,MLPOne
36,1,37,0.2833,0.3194,0.9783,0.9678,0.04,64,sgd,MLPOne
37,1,38,0.282,0.3188,0.9788,0.968,0.04,64,sgd,MLPOne
38,1,39,0.2807,0.3183,0.9793,0.9683,0.04,64,sgd,MLPOne
39,1,40,0.2795,0.3178,0.9797,0.9685,0.04,64,sgd,MLPOne
40,1,41,0.2784,0.3173,0.9801,0.9687,0.04,64,sgd,MLPOne
41,1,42,0.2773,0.3168,0.9805,0.9689,0.04,64,sgd,MLPOne
42,1,43,0.2762,0.3164,0.9809,0.9691,0.04,64,sgd,MLPOne
43,1,44,0.2752,0.316,0.9813,0.9693,0.04,64,sgd,MLPOne
44,1,45,0.2743,0.3156,0.9816,0.9695,0.04,64,sgd,MLPOne
45,1,46,0.2733,0.3152,0.982,0.9697,0.04,64,sgd,MLPOne
46,1,47,0.2725,0.3149,0.9823,0.9698,0.04,64,sgd,MLPOne
47,1,48,0.2716,0.3146,0.9826,0.97,0.04,64,sgd,MLPOne
48,1,49,0.2708,0.3143,0.9829,0.9702,0.04,64,sgd,MLPOne
49,1,50,0.27,0.314,0.9832,0.9703,0.04,64,sgd,MLPOne
50,1,51,0.2692,0.3137,0.9835,0.9705,0.04,64,sgd,MLPOne
51,1,52,0.2685,0.3134,0.9838,0.9706,0.04,64,sgd,MLPOne
52,1,53,0.2678,0.3131,0.984,0.9707,0.04,64,sgd,MLPOne
53,1,54,0.2671,0.3129,0.9843,0.9708,0.04,64,sgd,MLPOne
54,1,55,0.2665,0.3127,0.9845,0.971,0.04,64,sgd,MLPOne
55,1,56,0.2658,0.3125,0.9848,0.9711,0.04,64,sgd,MLPOne
56,1,57,0.2652,0.3122,0.985,0.9712,0.04,64,sgd,MLPOne
57,1,58,0.2646,0.312,0.9852,0.9713,0.04,64,sgd,MLPOne
58,1,59,0.2641,0.3118,0.9854,0.9714,0.04,64,sgd,MLPOne
59,1,60,0.2635,0.3117,0.9856,0.9715,0.04,64,sgd,MLPOne
60,1,61,0.263,0.3115,0.9858,0.9716,0.04,64,sgd,MLPOne
61,1,62,0.2624,0.3113,0.986,0.9717,0.04,64,sgd,MLPOne
62,1,63,0.2619,0.3111,0.9862,0.9718,0.04,64,sgd,MLPOne
63,1,64,0.2614,0.311,0.9864,0.9719,0.04,64,sgd,MLPOne
64,1,65,0.261,0.3108,0.9866,0.972,0.04,64,sgd,MLPOne
65,1,66,0.2605,0.3107,0.9868,0.9721,0.04,64,sgd,MLPOne
66,1,67,0.2601,0.3106,0.9869,0.9721,0.04,64,sgd,MLPOne
67,1,68,0.2596,0.3104,0.9871,0.9722,0.04,64,sgd,MLPOne
68,1,69,0.2592,0.3103,0.9872,0.9723,0.04,64,sgd,MLPOne
69,1,70,0.2588,0.3102,0.9874,0.9724,0.04,64,sgd,MLPOne
70,1,71,0.2584,0.3101,0.9875,0.9724,0.04,64,sgd,MLPOne
71,1,72,0.258,0.31,0.9877,0.9725,0.04,64,sgd,MLPOne
72,1,73,0.2576,0.3099,0.9878,0.9726,0.04,64,sgd,MLPOne
73,1,74,0.2572,0.3097,0.988,0.9726,0.04,64,sgd,MLPOne
74,1,75,0.2569,0.3097,0.9881,0.9727,0.04,64,sgd,MLPOne
75,1,76,0.2565,0.3096,0.9882,0.9728,0.04,64,sgd,MLPOne
76,1,77,0.2562,0.3095,0.9884,0.9728,0.04,64,sgd,MLPOne
77,1,78,0.2559,0.3094,0.9885,0.9729,0.04,64,sgd,MLPOne
78,1,79,0.2555,0.3093,0.9886,0.9729,0.04,64,sgd,MLPOne
79,1,80,0.2552,0.3092,0.9887,0.973,0.04,64,sgd,MLPOne
80,2,1,0.4774,0.2941,0.8749,0.9159,0.04,128,sgd,MLPOne
81,2,2,0.364,0.263,0.9014,0.924,0.04,128,sgd,MLPOne
82,2,3,0.3088,0.2415,0.9154,0.9298,0.04,128,sgd,MLPOne
83,2,4,0.2727,0.2227,0.9249,0.9357,0.04,128,sgd,MLPOne
84,2,5,0.2462,0.2078,0.932,0.9401,0.04,128,sgd,MLPOne
85,2,6,0.2256,0.1957,0.9377,0.9436,0.04,128,sgd,MLPOne
86,2,7,0.2088,0.1854,0.9422,0.9465,0.04,128,sgd,MLPOne
87,2,8,0.1948,0.1768,0.946,0.949,0.04,128,sgd,MLPOne
88,2,9,0.1829,0.1694,0.9494,0.9511,0.04,128,sgd,MLPOne
89,2,10,0.1725,0.1629,0.9523,0.9529,0.04,128,sgd,MLPOne
90,2,11,0.1634,0.1571,0.9548,0.9545,0.04,128,sgd,MLPOne
91,2,12,0.1553,0.1521,0.9571,0.9559,0.04,128,sgd,MLPOne
92,2,13,0.1481,0.1476,0.9592,0.9571,0.04,128,sgd,MLPOne
93,2,14,0.1415,0.1435,0.961,0.9582,0.04,128,sgd,MLPOne
94,2,15,0.1356,0.1398,0.9627,0.9592,0.04,128,sgd,MLPOne
95,2,16,0.1301,0.1364,0.9643,0.9601,0.04,128,sgd,MLPOne
96,2,17,0.1251,0.1333,0.9657,0.9609,0.04,128,sgd,MLPOne
97,2,18,0.1205,0.1304,0.967,0.9617,0.04,128,sgd,MLPOne
98,2,19,0.1163,0.1279,0.9682,0.9623,0.04,128,sgd,MLPOne
99,2,20,0.1123,0.1254,0.9694,0.963,0.04,128,sgd,MLPOne
100,2,21,0.1086,0.1231,0.9705,0.9637,0.04,128,sgd,MLPOne
101,2,22,0.1051,0.121,0.9715,0.9642,0.04,128,sgd,MLPOne
102,2,23,0.1019,0.119,0.9725,0.9648,0.04,128,sgd,MLPOne
103,2,24,0.0988,0.1171,0.9734,0.9653,0.04,128,sgd,MLPOne
104,2,25,0.0959,0.1154,0.9743,0.9657,0.04,128,sgd,MLPOne
105,2,26,0.0932,0.1139,0.9751,0.9662,0.04,128,sgd,MLPOne
106,2,27,0.0906,0.1123,0.9759,0.9666,0.04,128,sgd,MLPOne
107,2,28,0.0882,0.1109,0.9766,0.967,0.04,128,sgd,MLPOne
108,2,29,0.0859,0.1096,0.9773,0.9674,0.04,128,sgd,MLPOne
109,2,30,0.0837,0.1083,0.978,0.9677,0.04,128,sgd,MLPOne
110,2,31,0.0816,0.1071,0.9786,0.9681,0.04,128,sgd,MLPOne
111,2,32,0.0796,0.106,0.9792,0.9684,0.04,128,sgd,MLPOne
112,2,33,0.0777,0.1049,0.9798,0.9687,0.04,128,sgd,MLPOne
113,2,34,0.0759,0.1039,0.9803,0.969,0.04,128,sgd,MLPOne
114,2,35,0.0742,0.103,0.9808,0.9692,0.04,128,sgd,MLPOne
115,2,36,0.0726,0.1022,0.9813,0.9694,0.04,128,sgd,MLPOne
116,2,37,0.071,0.1013,0.9818,0.9697,0.04,128,sgd,MLPOne
117,2,38,0.0695,0.1005,0.9822,0.9699,0.04,128,sgd,MLPOne
118,2,39,0.068,0.0997,0.9827,0.9701,0.04,128,sgd,MLPOne
119,2,40,0.0666,0.099,0.9831,0.9703,0.04,128,sgd,MLPOne
120,2,41,0.0653,0.0982,0.9835,0.9706,0.04,128,sgd,MLPOne
121,2,42,0.064,0.0976,0.9838,0.9708,0.04,128,sgd,MLPOne
122,2,43,0.0628,0.0969,0.9842,0.971,0.04,128,sgd,MLPOne
123,2,44,0.0616,0.0963,0.9845,0.9712,0.04,128,sgd,MLPOne
124,2,45,0.0605,0.0957,0.9849,0.9713,0.04,128,sgd,MLPOne
125,2,46,0.0594,0.0951,0.9852,0.9715,0.04,128,sgd,MLPOne
126,2,47,0.0583,0.0946,0.9855,0.9717,0.04,128,sgd,MLPOne
127,2,48,0.0573,0.094,0.9858,0.9718,0.04,128,sgd,MLPOne
128,2,49,0.0563,0.0935,0.9861,0.972,0.04,128,sgd,MLPOne
129,2,50,0.0553,0.0931,0.9863,0.9721,0.04,128,sgd,MLPOne
130,2,51,0.0544,0.0926,0.9866,0.9723,0.04,128,sgd,MLPOne
131,2,52,0.0535,0.0921,0.9868,0.9724,0.04,128,sgd,MLPOne
132,2,53,0.0526,0.0917,0.9871,0.9726,0.04,128,sgd,MLPOne
133,2,54,0.0518,0.0913,0.9873,0.9727,0.04,128,sgd,MLPOne
134,2,55,0.051,0.0909,0.9875,0.9728,0.04,128,sgd,MLPOne
135,2,56,0.0502,0.0905,0.9878,0.9729,0.04,128,sgd,MLPOne
136,2,57,0.0494,0.0902,0.988,0.9731,0.04,128,sgd,MLPOne
137,2,58,0.0487,0.0898,0.9882,0.9732,0.04,128,sgd,MLPOne
138,2,59,0.048,0.0895,0.9884,0.9733,0.04,128,sgd,MLPOne
139,2,60,0.0473,0.0891,0.9886,0.9734,0.04,128,sgd,MLPOne
140,2,61,0.0466,0.0888,0.9888,0.9735,0.04,128,sgd,MLPOne
141,2,62,0.046,0.0885,0.9889,0.9736,0.04,128,sgd,MLPOne
142,2,63,0.0453,0.0882,0.9891,0.9737,0.04,128,sgd,MLPOne
143,2,64,0.0447,0.0879,0.9893,0.9738,0.04,128,sgd,MLPOne
144,2,65,0.0441,0.0876,0.9894,0.9739,0.04,128,sgd,MLPOne
145,2,66,0.0435,0.0874,0.9896,0.974,0.04,128,sgd,MLPOne
146,2,67,0.0429,0.0871,0.9897,0.9741,0.04,128,sgd,MLPOne
147,2,68,0.0424,0.0869,0.9899,0.9742,0.04,128,sgd,MLPOne
148,2,69,0.0418,0.0866,0.99,0.9742,0.04,128,sgd,MLPOne
149,2,70,0.0413,0.0864,0.9902,0.9743,0.04,128,sgd,MLPOne
150,2,71,0.0408,0.0862,0.9903,0.9744,0.04,128,sgd,MLPOne
151,2,72,0.0403,0.086,0.9905,0.9745,0.04,128,sgd,MLPOne
152,2,73,0.0398,0.0857,0.9906,0.9746,0.04,128,sgd,MLPOne
153,2,74,0.0393,0.0856,0.9907,0.9746,0.04,128,sgd,MLPOne
154,2,75,0.0389,0.0854,0.9908,0.9747,0.04,128,sgd,MLPOne
155,2,76,0.0384,0.0852,0.9909,0.9748,0.04,128,sgd,MLPOne
156,2,77,0.038,0.085,0.9911,0.9748,0.04,128,sgd,MLPOne
157,2,78,0.0375,0.0848,0.9912,0.9749,0.04,128,sgd,MLPOne
158,2,79,0.0371,0.0846,0.9913,0.975,0.04,128,sgd,MLPOne
159,2,80,0.0367,0.0845,0.9914,0.975,0.04,128,sgd,MLPOne
160,3,1,1.0522,0.6373,0.7086,0.8093,0.01,64,sgd,MLPOne
161,3,2,0.8033,0.5792,0.7667,0.8193,0.01,64,sgd,MLPOne
162,3,3,0.699,0.547,0.7903,0.8254,0.01,64,sgd,MLPOne
163,3,4,0.6385,0.5249,0.8041,0.8302,0.01,64,sgd,MLPOne
164,3,5,0.5975,0.5078,0.8134,0.8343,0.01,64,sgd,MLPOne
165,3,6,0.5672,0.4939,0.8204,0.8374,0.01,64,sgd,MLPOne
166,3,7,0.5434,0.4822,0.826,0.8402,0.01,64,sgd,MLPOne
167,3,8,0.524,0.4722,0.8306,0.8426,0.01,64,sgd,MLPOne
168,3,9,0.5078,0.4635,0.8345,0.8445,0.01,64,sgd,MLPOne
169,3,10,0.4939,0.4559,0.8378,0.8463,0.01,64,sgd,MLPOne
170,3,11,0.4818,0.449,0.8407,0.848,0.01,64,sgd,MLPOne
171,3,12,0.4711,0.4427,0.8433,0.8494,0.01,64,sgd,MLPOne
172,3,13,0.4616,0.437,0.8455,0.8507,0.01,64,sgd,MLPOne
173,3,14,0.4531,0.4318,0.8476,0.8519,0.01,64,sgd,MLPOne
174,3,15,0.4453,0.427,0.8495,0.853,0.01,64,sgd,MLPOne
175,3,16,0.4383,0.4225,0.8512,0.8541,0.01,64,sgd,MLPOne
176,3,17,0.4317,0.4185,0.8528,0.855,0.01,64,sgd,MLPOne
177,3,18,0.4257,0.4147,0.8543,0.8559,0.01,64,sgd,MLPOne
178,3,19,0.4202,0.4112,0.8557,0.8569,0.01,64,sgd,MLPOne
179,3,20,0.415,0.4078,0.857,0.8577,0.01,64,sgd,MLPOne
180,3,21,0.4101,0.4047,0.8582,0.8585,0.01,64,sgd,MLPOne
181,3,22,0.4056,0.4018,0.8593,0.8592,0.01,64,sgd,MLPOne
182,3,23,0.4013,0.399,0.8604,0.8599,0.01,64,sgd,MLPOne
183,3,24,0.3973,0.3964,0.8614,0.8605,0.01,64,sgd,MLPOne
184,3,25,0.3935,0.3939,0.8623,0.8612,0.01,64,sgd,MLPOne
185,3,26,0.3824,0.3829,0.8665,0.8653,0.01,64,sgd,MLPOne
186,3,27,0.371,0.3727,0.8708,0.8692,0.01,64,sgd,MLPOne
187,3,28,0.3603,0.363,0.8748,0.8729,0.01,64,sgd,MLPOne
188,3,29,0.3501,0.3539,0.8785,0.8763,0.01,64,sgd,MLPOne
189,3,30,0.3406,0.3454,0.882,0.8795,0.01,64,sgd,MLPOne
190,3,31,0.3315,0.3373,0.8854,0.8825,0.01,64,sgd,MLPOne
191,3,32,0.323,0.3297,0.8885,0.8854,0.01,64,sgd,MLPOne
192,3,33,0.3149,0.3225,0.8914,0.8881,0.01,64,sgd,MLPOne
193,3,34,0.3072,0.3157,0.8942,0.8906,0.01,64,sgd,MLPOne
194,3,35,0.2999,0.3093,0.8969,0.893,0.01,64,sgd,MLPOne
195,3,36,0.293,0.3031,0.8994,0.8953,0.01,64,sgd,MLPOne
196,3,37,0.2863,0.2973,0.9019,0.8974,0.01,64,sgd,MLPOne
197,3,38,0.28,0.2917,0.9041,0.8995,0.01,64,sgd,MLPOne
198,3,39,0.274,0.2864,0.9063,0.9015,0.01,64,sgd,MLPOne
199,3,40,0.2682,0.2813,0.9084,0.9033,0.01,64,sgd,MLPOne
200,3,41,0.2626,0.2765,0.9104,0.9051,0.01,64,sgd,MLPOne
201,3,42,0.2573,0.2719,0.9124,0.9068,0.01,64,sgd,MLPOne
202,3,43,0.2522,0.2675,0.9142,0.9084,0.01,64,sgd,MLPOne
203,3,44,0.2473,0.2632,0.916,0.91,0.01,64,sgd,MLPOne
204,3,45,0.2426,0.2591,0.9177,0.9115,0.01,64,sgd,MLPOne
205,3,46,0.2381,0.2552,0.9193,0.9129,0.01,64,sgd,MLPOne
206,3,47,0.2337,0.2515,0.9209,0.9143,0.01,64,sgd,MLPOne
207,3,48,0.2295,0.2478,0.9224,0.9156,0.01,64,sgd,MLPOne
208,3,49,0.2254,0.2444,0.9239,0.9169,0.01,64,sgd,MLPOne
209,3,50,0.2215,0.241,0.9253,0.9181,0.01,64,sgd,MLPOne
210,3,51,0.2178,0.2378,0.9267,0.9193,0.01,64,sgd,MLPOne
211,3,52,0.2141,0.2347,0.928,0.9204,0.01,64,sgd,MLPOne
212,3,53,0.2106,0.2317,0.9292,0.9215,0.01,64,sgd,MLPOne
213,3,54,0.2072,0.2288,0.9305,0.9225,0.01,64,sgd,MLPOne
214,3,55,0.2039,0.226,0.9316,0.9235,0.01,64,sgd,MLPOne
215,3,56,0.2007,0.2233,0.9328,0.9245,0.01,64,sgd,MLPOne
216,3,57,0.1976,0.2206,0.9339,0.9255,0.01,64,sgd,MLPOne
217,3,58,0.1946,0.2181,0.935,0.9264,0.01,64,sgd,MLPOne
218,3,59,0.1917,0.2157,0.936,0.9272,0.01,64,sgd,MLPOne
219,3,60,0.1888,0.2133,0.937,0.9281,0.01,64,sgd,MLPOne
220,3,61,0.1861,0.211,0.938,0.9289,0.01,64,sgd,MLPOne
221,3,62,0.1834,0.2088,0.939,0.9297,0.01,64,sgd,MLPOne
222,3,63,0.1808,0.2066,0.9399,0.9305,0.01,64,sgd,MLPOne
223,3,64,0.1783,0.2045,0.9408,0.9312,0.01,64,sgd,MLPOne
224,3,65,0.1759,0.2025,0.9416,0.932,0.01,64,sgd,MLPOne
225,3,66,0.1735,0.2005,0.9425,0.9327,0.01,64,sgd,MLPOne
226,3,67,0.1712,0.1986,0.9433,0.9334,0.01,64,sgd,MLPOne
227,3,68,0.1689,0.1967,0.9441,0.934,0.01,64,sgd,MLPOne
228,3,69,0.1667,0.1949,0.9449,0.9347,0.01,64,sgd,MLPOne
229,3,70,0.1646,0.1931,0.9457,0.9353,0.01,64,sgd,MLPOne
230,3,71,0.1625,0.1914,0.9464,0.9359,0.01,64,sgd,MLPOne
231,3,72,0.1605,0.1898,0.9471,0.9365,0.01,64,sgd,MLPOne
232,3,73,0.1585,0.1881,0.9478,0.9371,0.01,64,sgd,MLPOne
233,3,74,0.1565,0.1866,0.9485,0.9377,0.01,64,sgd,MLPOne
234,3,75,0.1547,0.185,0.9492,0.9382,0.01,64,sgd,MLPOne
235,3,76,0.1528,0.1835,0.9498,0.9388,0.01,64,sgd,MLPOne
236,3,77,0.151,0.1821,0.9505,0.9393,0.01,64,sgd,MLPOne
237,3,78,0.1493,0.1806,0.9511,0.9398,0.01,64,sgd,MLPOne
238,3,79,0.1475,0.1792,0.9517,0.9403,0.01,64,sgd,MLPOne
239,3,80,0.1459,0.1779,0.9523,0.9408,0.01,64,sgd,MLPOne
